aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
0.02,9.23,0.48,2.16,0.13,8.17,0.22,0.95,0.28,0.53,0.53,0.182,18.66,1.5,0.009,53.15,0.28,0.08,0.08,0.09,No
0.09,18.43,0.01,0.74,0.05,0.28,0.09,0.06,0.78,0.89,0.89,0.09,17.59,0.24,0.004,11.23,6.4,0.01,0.03,0.09,No
1.910152971,7.346349286,0.802826365,0.742141781,0.044400751,,0.125211733,0.025265459,0.948764789,0.093584121,0.995301266,0.051040297,9.116614377,0.948602686,0.006448681,24.98575418,3.600274965,0.071023579,0.008370842,0.075746896,No
0.09,1.78,0.09,1.84,0.03,0.06,0.1,0.66,0.4,0.25,0.003,0.144,7.53,1.6,0.01,4.06,0.82,0.09,0.03,0.04,No
4.658707836,3.4985243,0.84794588,1.8885166,0.11315097,0.528900384,345.2573168,0.277290705,0.512028614,0.995056355,0.537264917,0.148874793,0.210095639,1.442272901,0.000555825,39.51619918,7.056876397,0.055121489,0.077245731,0.066421783,Yes
0.08,11.47,0.02,2.51,0.003,4.18,0.6,1.34,0.03,0.18,0.006,0.061,14.24,1.53,0.003,40.77,5.06,0.09,0.22,0.04,No
0.03,2.73,0.08,1.02,0.01,0.08,0.05,1.99,1.29,0.86,0.86,0.047,7.52,1.5,0.002,4.75,1.33,0.04,0.09,0.02,No
0.05,2.13,0.1,1.89,0.02,0.02,0.09,0.1,0.83,0,0.77,0.09,11.38,0.05,0.004,6.68,1.41,0.09,0.07,0.08,No
1.83,17.89,0.04,2.94,0.001,3,0.33,1.74,1.49,0.13,0.007,0.102,15.23,1.53,0.009,43.56,7.47,0.06,0.2,0.02,No
0.09,15.18,0.07,2.96,0.08,0.14,0.07,0.06,1.07,0,0.52,0.103,15.72,0.07,0.005,2.46,1.92,0.01,0.04,0,No
0.03,16.32,0.1,0.67,0.09,0.49,0.04,1.5,0.25,0.02,0,0.083,6.22,1.91,0.009,2.61,0.01,0.02,0.1,0,No
0.535409157,12.22410056,0.177507658,4.716368724,0.105453139,5.807887123,0.5791989,,0.522672647,0.914299214,0.933997082,0.155358766,6.017408425,1.622356314,0.005036812,12.29809522,6.876883909,0.021500754,0.399877679,0.088243953,Yes
1.81,29,0.44,3.28,0.03,3.61,0.86,1.61,1.39,-0.09,0.005,0.043,16.86,1.4,0,31.6,3.6,0.04,0.12,0.05,no
0.09,24.91,0.08,0.23,0.05,0.08,0.06,0.07,0.13,0,0.008,0.019,13.21,0.69,0.003,11.64,4.83,0.02,0.09,0.04,No
0.26,6.3,0.19,1.12,0.11,6.86,0.09,0.04,0.8,0.37,0.002,0.001,17.63,1.9,0.002,41.78,4.08,0.06,0.05,0.01,Yes
0.13,12.38,0.03,0.78,0.001,1.82,0.06,1.27,1.15,0.97,0.97,0.015,13.11,1.33,0.007,4.79,0.7,0.01,0.23,0.07,No
0.06,15.54,0.01,0.95,0.1,0.1,0.04,0.04,0.35,0,0.89,0.165,2.73,0.39,0.007,6.16,0.95,0.09,0.04,0.08,No
3.26,22.23,0.04,2.19,0.006,0.26,0.77,1.26,0.04,0,0,0.046,11.37,1.44,0.007,16.91,2.06,0.1,0.07,0.07,yes
0.08,9.91,0.02,0.57,0.1,0.01,0.04,0.08,0.31,0,0,0.102,2.07,1.71,0.001,3.49,5.01,0.02,0.08,0.03,No
0.02,4.86,0.65,1.47,0.01,3.8,0.82,0.08,0.45,0.63,0.63,0.001,3.98,1.73,0.007,51.07,5.9,0.05,0.45,0.02,No
4.016575328,13.7084249,0.768275848,1.099595956,0.11904521,2.970565351,0.387872943,,1.493118947,0.971304005,0.744845637,0.194138733,6.708564432,2.892927543,0.009190817,17.15169557,4.321434118,0.019401574,0.486737538,1.29E-05,Yes
0.08,16.92,0.09,1.16,0.02,0.43,0.08,0.77,1.4,0.7,0.7,0.115,14.19,1.39,0.005,0.21,2.21,0.07,0.05,0.07,no
0.07,3.62,0.1,0.82,0.03,0.04,0.08,0.06,0.13,0,0.97,0.17,11.6,0.28,0.006,1.86,0.24,0.06,0.01,0.08,No
0.03,23.78,0.42,4.64,0.04,3.45,0.84,1,1.38,0.68,0.68,0.198,16.4,2.19,0.008,36.93,4.54,0.06,0.09,0.07,No
0.07,17.68,0.06,0.69,0.09,0.41,0.07,0.05,1.28,0,0.93,0.184,10.89,0.49,0.003,2.96,4.51,0.09,0.06,0.09,No
0.09,14.22,0.06,0.69,0.08,0.08,0.1,0.05,0.37,0,0.98,0.156,10.15,0.19,0.008,3.01,2.31,0.05,0.1,0,No
0.02,9.6,0.05,2.15,0.06,0.05,0.03,0.55,1.27,0,0.61,0.087,17.21,0.7,0.009,6.12,0.61,0.09,0.04,0.05,No
0.01,17.22,0.07,1.4,0.03,0.06,0.09,1.82,0.22,0.99,0.99,0.108,8.06,0.56,0.005,0.45,0.78,0.1,0.02,0.07,No
0.03,19.86,0.05,0.36,0.04,0.57,0.09,1.23,0.35,0.89,0.89,0.12,17.32,1.12,0.01,7.19,0.47,0.07,0.06,0.03,No
4.82,3.72,0.74,0.6,0.09,0.9,0.1,1.6,0.83,0,0.68,0.153,5.72,1.91,0.009,25.79,7.22,0.05,0.49,0.05,No
0.09,24.02,0.09,1.53,0.04,0.02,0.01,0.68,0.01,0.95,0.95,0.006,0.9,0.27,0.01,4.97,4.51,0.04,0.06,0.08,no
0.32,19.04,0.78,1.36,0.08,5.58,0.19,0,1.36,0.74,0.74,0.001,1.55,1.07,0.007,26.04,2.21,0.01,0.41,0.08,No
0.02,14.76,0.01,0.91,0.01,0.05,0.08,1.97,0.26,0.51,0.51,0.122,3.25,1.79,0.008,0.08,0.86,0.06,0.02,0.04,No
3.51,11.62,0.02,1.18,0.005,4.96,0.46,0.4,0.79,0.43,0.005,0.033,13.49,1.01,0.006,44.05,5.75,0.04,0.35,0.02,No
0.01,7.18,0.14,1.79,0.05,4.82,0.24,0.05,0.82,0.54,0.54,0.001,1.5,2.08,0.007,32.39,3.64,0.05,0.37,0.05,No
3.52,6.89,0.28,1.5,0.09,6.17,0.36,1.95,1.48,0.34,0.004,0.183,4.63,2.6,0.005,47.05,7.7,0.06,0.44,0.08,No
0.06,26.05,0.99,1.95,0.03,0,0.88,0.02,1.1,0.12,0.001,0.001,17.93,2.1,0.001,13.84,4.55,0.02,0.35,0,No
0.02,1.29,0.03,1.13,0.09,0.38,0.09,1.11,0.36,0.27,0.006,0.189,16.64,2.39,0.01,11.26,0.93,0.01,0.06,0.05,No
0.18,14.03,0.67,4.23,0.01,0.88,0.48,0.18,0.74,0.19,0.005,0.112,18.59,1.7,0.008,39.78,4.51,0.06,0.05,0.02,Yes
2.64,11.29,0.88,3.48,0.12,2.51,0.02,1.21,0.75,0.38,0.007,0.008,14.58,1.3,0.004,23.84,1.5,0.02,0.42,0.09,No
2.863443077,621.9695279,0.562272651,3.328229544,0.016750069,5.549343246,0.522856983,0.564408626,0.607033564,0.041106186,0.305345187,0.159957912,4.097625129,1.552642854,0.00329121,4.409716468,5.074381656,0.010896693,0.440698979,0.053499621,No
0.05,12.03,0.05,3.87,0.004,4.93,0.71,1.98,1.32,0.86,0.86,0.034,3.35,1.15,0.006,4.8,7.16,0.02,0.21,0.09,No
2.18,29.09,1.02,2.43,0.09,0.57,0.52,1.92,0.72,0.42,0.004,0.009,10.44,1.57,0.002,9.72,5.1,0.05,0.28,0.09,No
1.43,18.87,0.92,1.82,0.08,2.27,0.03,1.34,0.26,0,0,0.113,2.29,1.76,0.01,26,2.73,0.09,0.11,0.04,no
0.05,18.92,0.03,0.33,0.01,0.01,0.05,1.38,1.26,0.48,0.007,0.152,4.42,1.64,0.01,0.03,0.98,0.06,0.07,0.06,no
0.02,26.69,0.08,0.11,0.08,0.05,0.05,0.84,0.33,0.89,0.89,0.048,12.51,1.67,0.006,4.86,0.96,0.06,0.06,0.08,No
0.06,29.11,0.09,1.56,0.08,0.1,0.08,1.19,0.38,0.84,0.84,0.064,7.23,1,0.005,2.84,2.4,0.07,0.04,0.06,No
1.389105997,23.49465096,0.725209011,3.681421072,0.128943149,7.150766174,0.162014213,0.108123561,0.091009054,,0.144898016,0.084897456,2.669998831,2.275663927,0.007920468,55.71623725,0.679248005,0.044359693,0.371093445,0.034651503,No
1.558504822,27.25794951,0.944587922,3.352699846,0.010448444,0.10645283,0.532180244,,0.702473395,0.460698981,0.149411271,0.196835753,6.229579371,1.620861691,0.007618652,42.08868155,0.4955234,0.028245812,0.2728262,0.089765092,Yes
0.86,18.64,0.04,1.31,0.003,5.47,0.04,1.97,0.59,0.18,0.007,0.169,5.03,1.84,0.004,38.49,7.12,0.07,0.28,0.01,No
0.03,7.54,0.04,1.5,0.02,0.06,0.09,1.28,0.32,0.53,0.53,0.175,0.8,1.09,0.007,0.29,2.43,0.01,0.06,0.02,no
0.09,21.26,0.03,1.04,0.09,0.01,0.03,0.55,0.19,0,0.72,0.089,0.84,0.69,0.004,6.75,3.56,0.01,0.04,0.03,No
0.02,28.9,0.05,0.38,0.09,0.6,0.06,0.34,0.61,0.98,0.98,0.076,0.54,1.06,0.003,0.45,0.41,0.04,0.03,0.05,No
0.678703435,14.23260188,0.764847018,2.459580555,0.021337826,3.202403432,0.064220017,1.510136006,0.530481289,0.536858032,0.474898355,0.101958999,5.746862861,1.078129995,0.00132959,13.09755762,3.604521571,0.008602925,0.098782209,87.11407186,No
2.01,9.1,0.02,1.54,0.005,0.3,0.08,0.67,0.04,0.22,0.009,0.107,6.45,1.59,0.002,54,4.73,0.01,0.39,0.07,No
0.05,0.3,0.75,2.32,0.06,7.18,0.11,0.09,1.05,0.38,0.003,0.076,11.9,1.33,0.01,26.28,5.65,0.07,0.38,0.05,No
4.39,1.13,0.01,1.79,0.001,0.46,0.58,0.24,0.05,0,0,0.102,15.03,1.57,0.007,28.11,4.04,0.03,0.25,0.03,yes
0.03,11.07,0.05,1.02,0.005,6.1,0.2,1.13,1.34,0.48,0.003,0.162,1.99,1.45,0.008,22.66,3.71,0.03,0,0.07,No
0.08,13.22,0.09,1.1,0.01,0.09,0.03,0.88,0.28,0.15,0.005,0.097,7.35,1.34,0.004,1.67,0.49,0.03,0.07,0.08,No
0.06,4.7,0.02,1.1,0.09,0.54,0.03,1.54,0.82,0.01,0.007,0.145,7.14,0.48,0.003,5.5,2.15,0.02,0.09,0.07,No
0.25,19.6,0.03,2.01,0.001,5.07,0.05,1.04,1.19,0.18,0.001,0.079,8.12,1.62,0.008,43.64,7.94,0.03,0.36,0,No
0.04,28.34,0.04,0.8,0.03,0.38,0.05,0.02,0.53,0,0.007,0.03,6.98,0.97,0.009,2.78,2.34,0.01,0.06,0.09,No
0.01,25.11,0.06,0.57,0.03,0,0.02,0.62,1.1,0.12,0.001,0.036,18.57,0.65,0.001,0.5,0.04,0.02,0.07,0,no
0.22,26.94,0.001,1.95,0.002,7.57,0.78,0.36,0.03,0.23,0.004,0.055,5.22,1.96,0,49.76,7.97,0.09,0.21,0.05,No
1.42,19.88,0.05,3.33,0.1,6.37,0.35,1.69,1.35,0.63,0.63,0.106,18.35,1.29,0.01,39.91,4.14,0.04,0.12,0.05,No
0.01,9.24,0.29,2.14,0.06,7.61,0.19,1.22,1.06,0.27,0.008,0.103,3.71,1.89,0.007,21.24,4.35,0.01,0.41,0.07,No
1.39,3.96,0.85,1.46,0.03,5.47,0.2,0.89,0.61,0,0.001,0.117,12.01,1.16,0.004,29.41,2.41,0.02,0.3,0.06,No
0.09,10.87,0.05,2.88,0.07,0.08,0.09,0.41,0.24,0.61,0.61,0.127,15.88,1.77,0.006,4.78,0.86,0.07,0.06,0.03,No
1.18,12.17,0.02,1.9,0.11,7.67,0.66,1.63,0.27,0.62,0.62,0.166,0.32,1.45,0.003,46.39,0.24,0,0.06,0.05,No
3.23,19.49,0.25,1.54,0.01,6.54,0.31,1.91,0.96,0,0.002,0.132,17.01,1.2,0.01,45,5.19,0.02,0,0.02,No
4.63,26.11,0.87,1.07,0.1,6.96,0.51,0.26,0.82,0,0.74,0.197,17.67,1.38,0.003,43.35,1.51,0.1,0.16,0.07,No
0.07,19.48,0.09,0.19,0.05,0.09,0.07,1.26,0.59,0,0,0.011,4.32,1.65,0.01,1.17,0.93,0.02,0.1,0.06,No
0.04,19.88,0.24,2.64,0.09,6.34,0.35,0.02,1.35,0.63,0.63,0.001,19.01,1.53,0.01,39.65,4.14,0.04,0.12,0.05,No
0.09,8.13,0.02,3.51,0.003,2.4,0.05,0.06,0.74,0.05,0.003,0.075,4.26,1.25,0.003,47.47,7.35,0.05,0.36,0,No
0.02,8.05,0.02,0.26,0.05,0.07,0.08,0.1,0.01,0.92,0.92,0.101,15.1,1.36,0.007,0.99,5.32,0.01,0.03,0.04,No
0.05,16.08,0.03,0.34,0.01,0.1,0.07,0.7,0.85,0.19,0,0.124,13.9,0.45,0.001,0.18,4.19,0.08,0.07,0.05,no
4.84,21.94,0.79,1.97,0.13,7.46,0.89,0.95,1,0.75,0.75,0.119,9.33,1.26,0.009,29.26,2.38,0.09,0.24,0.02,No
0.02,7.02,0.1,0.34,0.07,0.03,0.06,1.65,0.08,0.51,0.51,0.025,14.22,1.7,0.002,0.32,0.22,0.08,0.08,0.06,no
0.08,24.87,0.02,0.85,0.05,0.65,0.08,0.93,0.62,0.35,0.004,0.198,8.62,1.2,0.001,10.25,1.88,0.06,0.05,0,No
0.01,18.92,0.4,2.43,0.11,6.32,0.57,0.07,0.44,0.84,0.84,0.001,12.03,2.47,0.003,13.31,7.31,0.02,0.44,0.05,No
0.08,0.12,0.01,1.68,0.003,3.75,0.61,1.44,0.79,0.15,0.008,0.198,8.05,1.57,0.002,34.91,3.51,0.08,0.21,0,No
0.03,17.28,0.03,3.21,0.003,3.67,0.14,0.39,0.1,0.15,0.002,0.033,16.36,1.66,0.008,14.7,3.01,0.06,0.18,0.04,No
0.09,27.36,0.01,1.61,0,0.1,0.09,0.85,1.21,0,0.002,0.103,13.6,0.6,0.001,3.09,2.63,0.07,0.04,0.03,No
0.01,0.74,0.05,2,0.09,0.02,0.05,0.01,0.61,0,0.73,0.178,12.09,0.9,0.008,0.98,1.77,0.06,0.02,0.07,No
0.95,29.47,0.01,2.8,0.007,4.9,0.82,1.76,0.33,0.17,0,0.126,4.57,1.6,0.008,47.65,3.18,0.05,0.12,0.08,No
0.03,26.37,0.01,0.85,0.05,0.05,0.05,0.01,0.92,0.02,0.006,0.019,13.76,0.4,0.009,6.31,4.32,0.07,0.08,0.04,No
0.11,23.08,0.76,3.69,0.02,5.35,0.63,1.94,1.27,0.08,0.008,0.194,14.09,2.01,0.005,1.07,4.8,0.08,0.22,0.07,No
2.109770451,19.0669015,0.93308675,3.170120771,0.010365599,3.309619776,0.085942392,1.226067487,0.746233691,0.257528507,0.454031855,0.02133855,15.19630044,0.490438608,0.002316618,1.069566813,4.911690738,0.039348201,0.347866188,,Yes
0.07,0.76,0.04,0.6,0.07,0.69,0.08,1.15,0.77,0.77,0.77,0.019,8.86,1.94,0,3.79,0.26,0.03,0.02,0,no
0.03,6.9,0.02,0.41,0.04,0.05,0.05,0.18,0.13,0.79,0.79,0.132,9.56,1.9,0.006,1.7,3.38,0,0.07,0.06,No
0.08,19.03,0.02,0.18,0.08,0.06,0.02,1.72,0.91,0.38,0.008,0.019,4.5,0.05,0.008,0.33,0.34,0.03,0,0.04,No
0.02,4.13,0.07,0.05,0.05,0.46,0,1.87,1.14,0,0,0.033,2.88,2.43,0.001,8.17,0.23,0.08,0.06,0.05,No
0.02,2.14,0.1,0.27,0,0.41,0.07,0.4,0.79,0,0,0.122,7.76,1.86,0.009,1.65,0.28,0.07,0.06,0.01,No
0.08,19.59,0.02,0.1,0.01,0.52,0.02,1.69,0.94,0.51,0.51,0.198,10.67,1.62,0.008,7.5,6.43,0.08,0.05,0.03,No
3.65,28.57,0.03,3.1,0.004,6.09,0.04,0.57,0.92,0,0,0.037,6.39,1.82,0.007,13.01,5.33,0.05,0.1,0.05,Yes
0.09,18.32,0.05,0.53,0.06,0.01,0.04,0,1.08,0,0.004,0.008,10.56,0.62,0.008,0.68,1.22,0.08,0,0.02,No
0.08,23.82,0.08,0.36,0.05,0.1,0.09,1.14,1.16,0.85,0.85,0.114,0.94,0.45,0.005,3.59,0.05,0.05,0.05,0.06,No
0.07,9.64,0.02,0.04,0.03,0.13,0.08,0.08,0.22,0,0.004,0.035,5.03,0.19,0.002,2.51,4.63,0,0.02,0.06,no
0.09,11.93,0.07,0.12,0.07,0.04,0.01,0.56,1.29,0.64,0.64,0.18,3.01,1.2,0.008,7.66,0.7,0.09,0.04,0.09,No
0.59,15.2,0.43,1.41,0.09,6.23,0.79,1.76,0.83,0.21,0.002,0.03,7.58,1.59,0.005,10.57,0.63,0.07,0.13,0.08,No
,8.827189322,0.235200504,2.090160551,0.047366512,2.059610568,0.191856003,0.352189099,0.321982507,0.163639028,0.261050059,0.126680499,15.16548526,1.214201812,0.003127108,23.05806766,6.603831423,0.018890326,0.222568133,0.027569612,Yes
0.01,13.83,0.08,0.32,0.08,0.03,0.09,0,0.99,0.05,0.003,0.078,14.16,0.77,0.006,2.6,3.2,0.07,0.09,0.01,No
0.06,22.91,0.01,1.67,0.01,0.16,0.09,1.34,0.5,0.86,0.86,0.087,14.29,0.25,0.007,8.06,3.7,0.01,0.04,0.05,No
0.04,28.53,0.1,0.09,0.09,0.03,0.04,0.01,1.01,0,0.61,0.131,17.99,0.94,0.003,13.48,0.55,0.06,0.02,0.05,No
4.501847428,20.37937262,0.861005547,2.985984568,0.090179347,2.036495447,0.753451572,0.720989458,1.29015269,0.651464205,0.24966552,0.080588553,15.0632656,2.630076448,0.004580171,25.6675439,7.749091281,0.065798816,404.3857612,0.0344379,Yes
0.13,15.48,0.65,2.92,0.13,1.65,0.15,0.08,0.26,0.51,0.51,0.122,3.7,2.2,0.008,2.84,3.91,0.06,0.48,0.04,No
0.02,12.25,0.95,2.24,0.11,3.84,0.33,0.48,1.36,0.73,0.73,0.164,15.25,1.34,0.008,8.7,0.93,0.06,0.12,0.02,No
0.09,21.22,0.01,1.46,0.01,0.06,0.04,0.27,0.93,0.5,0.5,0.07,16.41,1.71,0.002,8.87,3.87,0.06,0.06,0.02,No
0,28.43,0.71,1.38,0.05,7.42,0.06,0.03,0.61,0.55,0.55,0.001,15.54,1.7,0.005,48.29,7.24,0.04,0.49,0.06,No
0.06,9,0.1,1.95,0.09,7.76,0.76,0.07,1.42,0.8,0.8,0.107,14.63,2.2,0.002,55.05,3.91,0.08,0.13,0.04,No
0.04,2.38,1.02,1.35,0.01,2.03,0.71,0.04,0.54,0.11,0.005,0.019,15.77,2.26,0.007,49.41,0.6,0.09,0.13,0.03,No
0.02,23.76,0.09,0.81,0.05,0.05,0.02,0.07,0.1,0,0.79,0.044,14.21,0.18,0.005,5.02,3.36,0.04,0.05,0.03,No
0.07,20.35,0.57,0.44,0.09,4.6,0.69,1.71,1.35,0.85,0.85,0.1,13.28,1.4,0.005,10.66,3.63,0.01,0.48,0.09,No
0.02,15.44,0.1,0.5,0.03,0.11,0.05,0.08,0.03,0,0.73,0.138,15.13,0.29,0.002,2.16,2.24,0.03,0.05,0.07,No
0.15,3.51,0.01,2.49,0.005,2.16,0.8,1.88,1.34,0.28,0.003,0.116,3.27,1.76,0.009,20.86,1.25,0.08,0.27,0.06,No
0.01,25.84,0.07,0.67,0.02,0.04,0,0.37,1.29,0,0.62,0.122,12.49,0.86,0.007,0.5,0.14,0.04,0,0.08,No
0.05,16.94,0.05,0.77,0.08,0.7,0.01,0.09,1.44,0,0.003,0.092,7.26,0.89,0.009,7.39,0.08,0.02,0.08,0.07,Yes
0.08,9.06,0.01,0.9,0.03,0.04,0.09,0.85,1.21,0,0,0.103,13.76,2.04,0.001,2.28,0.93,0.07,0.06,0.03,No
0.05,8.05,0.05,1.22,0.06,0.35,0.06,1.89,0.17,0.66,0.66,0.124,16.85,1.47,0.009,0.75,1.88,0.07,0.02,0.02,No
0.03,23.88,0.68,1.74,0.12,6.15,0.07,0.1,0.9,0.98,0.98,0.001,7.81,1.88,0.001,7.7,4.48,0.03,0.36,0.04,No
0.07,22.08,0.07,0.31,0.09,0.12,0.02,0.02,0.69,0,0.002,0.054,10.51,0.11,0.007,0.3,2.42,0.09,0.03,0.04,No
0.01,3.58,0.03,2.35,0.005,7.82,0.26,0.49,1.38,0.31,0.009,0.115,18.27,1.9,0.005,42.34,1.9,0.08,0.05,0.08,No
0.09,10.07,0.01,2.4,0.01,0.13,0.09,0.09,1.13,0,0.5,0.03,8.25,0.99,0.006,1.33,1.76,0.09,0,0.03,No
0.07,5.7,0.55,2.42,0.12,6.6,0.07,0.65,1.5,0.79,0.79,0.118,11.6,2.19,0.002,18.59,2.35,0.01,0.31,0.06,no
4.148274585,5.231609579,0.502595327,3.593248682,0.001081756,2.614433762,0.590909765,0.21768616,1.34015187,0.642645157,0.959856266,0.120005175,0.718039791,1.880238291,0.009850459,2652.123639,3.596047011,0.007051596,0.280233587,0.05889602,Yes
0,24.48,0.89,1.44,0.03,3.17,0.77,1.45,0.98,0.35,0.002,0.167,14.88,1.85,0.004,30.72,4.99,0.08,0.25,0.08,No
0.02,13.08,0.01,0.23,0.07,0.65,0.08,0.96,1.41,0,0,0.13,11.99,1.83,0.001,6.17,3.16,0.01,0.07,0.03,No
3.57,28.81,0.04,1.16,0.002,0.63,0.66,1.8,0.55,0,0,0.097,14.75,1.63,0.004,6.85,1.57,0.08,0.13,0.07,yes
4.38,25.39,1,2.53,0.1,2.51,0.34,0.71,0.91,0.66,0.66,0.182,16.08,1.94,0.006,56.99,4.84,0.08,0.05,0.05,no
0.01,17.63,0.1,2.53,0.08,0.04,0.06,1.07,1.44,0.07,0.005,0.06,9.95,1.72,0.006,0.11,0.91,0.1,0.05,0.08,No
4.35,0.13,0.02,1.92,0.007,3.21,0.02,0.33,0.74,0,0,0.008,1.59,1.98,0.001,22.42,4.13,0,0.06,0.04,Yes
0.04,24.41,0.01,0.23,0.04,0.12,0.01,0.09,0.5,0,0.89,0.062,7.04,0.78,0.007,8,3.28,0.1,0.02,0.04,No
0.1,6.33,0.02,0.09,0.02,0.04,0.07,0.23,0.91,0.75,0.75,0.191,1.29,1.32,0.005,1.27,0.92,0.09,0.04,0.02,No
0.06,14.89,0.05,0.14,0.02,0.34,0.09,1.57,0.26,0.69,0.69,0.182,1.75,1.95,0.008,5.98,0.82,0.01,0.03,0.05,No
0.07,20.01,0.18,2,0.1,6.86,0.54,0.09,1.27,0.23,0.008,0.176,14.9,1.12,0,29.41,6,0.07,0.31,0.04,No
0.98,15.07,0.89,0.83,0.07,1.9,0.45,1.46,0.45,0.3,0.008,0.197,15.44,2.09,0.001,33.05,4.86,0.05,0.04,0.06,No
0.09,24.46,0.01,1.68,0.09,0,0.05,0.4,0.71,0,0.008,0.022,3.13,0.74,0.009,5.89,0.09,0.09,0.1,0.02,yes
3.65,8.52,0.07,1.3,0.02,1.55,0.19,1.76,0.21,0.98,0.98,0.01,3.36,1.87,0.002,22.86,1.54,0.09,0.16,0.01,No
1.850208563,25.19950897,0.114597387,0.401488178,0.051688773,5.808955678,0.570175617,0.106315577,0.960431456,0.235025313,0.384929883,0.155144293,15.6771326,2.273434846,7.671650948,38.27595064,7.138240827,0.080311405,0.144128742,0.0431314,Yes
0.17,1.93,0.09,3.45,0.06,4.97,0.28,1.66,0.79,0.73,0.73,0.059,4.96,1.51,0.006,10.82,4.05,0.06,0.24,0.05,No
0.06,13.71,0.93,1.42,0.13,5.11,0.47,1.21,1.09,0.77,0.77,0.158,2.3,1.53,0.004,1.62,0.89,0.05,0.04,0.08,No
0.08,5.69,0.08,0.2,0.07,0.45,0.09,0.47,0.9,0.16,0.007,0.037,3.67,1.47,0.001,2.66,0.29,0.09,0.06,0.05,No
0.09,25.18,0.01,0.39,0.07,0.08,0.1,1.67,1.19,0.86,0.86,0.132,1.2,1.26,0.009,5.73,2.22,0.09,0.09,0.03,No
0.01,0.61,0.08,2.78,0.06,0.1,0.1,1.33,0.58,0,0,0.022,18.08,1.59,0.003,12.12,2.5,0.07,0.08,0.01,No
0.06,-1,0.07,1.72,0.08,0.32,0.01,1.11,0.61,0,0,0.178,12.1,2.03,0.008,1.37,2.05,0.06,0.1,0.07,Unknown
0.08,18.47,0.07,0.1,0.01,0.07,0.03,0.1,0.47,0.04,0.007,0.176,18.79,0.05,0.008,3.3,3.34,0.06,0.07,0.02,No
0.02,12.08,0.86,1.31,0.08,3.77,0.13,0.07,0.82,0.62,0.62,0.177,15.64,1.77,0.001,49.03,6.52,0.07,0.42,0.07,No
0.21,1.97,0.59,3.15,0.01,1.88,0.32,0.94,0.26,0.28,0.009,0.023,10.87,1.48,0.003,50.99,4.23,0.06,0.03,0.04,No
0.18,16.29,0.01,3.45,0.006,6.79,0.05,1.18,0.47,0.42,0.009,0.087,0.26,1.53,0.006,18.48,3.02,0.02,0.31,0.06,no
0.09,19.04,0.07,0.03,0.1,0.17,0,0.02,0.04,0,0.76,0.198,11.53,0.38,0.006,3.34,2.2,0.06,0.04,0.02,No
0.03,7.89,0.05,1.96,0.03,0.07,0,0.7,0.8,0.97,0.97,0.1,19.24,2.65,0.001,0.48,0.95,0.05,0.02,0,No
0.05,15.2,0.32,1.59,0.09,7.08,0.79,0.07,0.83,0.21,0.002,0.001,7.82,1.6,0.005,10.53,0.63,0.07,0.13,0.08,no
0.2,2.6,0.03,1.75,0.007,4.86,0.66,0.86,0.11,0.85,0.85,0.101,6.48,1.06,0.008,17.68,5.59,0.04,0.45,0.06,No
0.17,19.39,0.19,1.71,0.05,1.87,0.45,0.5,0.74,0.5,0.5,0.074,18.8,1.83,0.008,11.58,3.22,0.05,0.32,0.04,No
0.9,10.28,0.12,0.65,0.09,7.89,0.89,0.52,0.32,0,0,0.11,3.94,1.97,0,48.31,4.15,0.01,0.1,0.02,Yes
0.01,21.14,0.88,4.22,0.04,2.67,0.51,1.06,0.1,0.84,0.84,0.139,16.78,1.29,0.001,14.06,4.87,0.08,0.02,0.07,no
3.02,28.47,0.89,3.44,0.03,2.96,0.16,1.43,0.19,0,0.92,0.097,10.85,1.42,0.001,39.08,5.03,0.07,0.28,0.01,No
0.08,9.4,0.08,0.5,0,0.09,0.08,1.29,1.01,0.03,0.006,0.013,13.77,1.18,0.002,1.85,0.33,0.09,0.09,0.09,No
1.62,23.28,0.02,3.11,0.002,6.47,0.39,1.52,0.67,0,0,0.105,5,1.36,0.003,32.48,6.25,0.04,0.18,0.01,No
0.03,9.81,0.43,2.66,0.08,6.72,0.09,0.02,0.56,0.5,0.5,0.096,6.86,2.2,0.002,35.04,3.54,0.1,0.05,0.01,No
0.07,23.96,0.08,0.15,0.05,0.21,0.07,0.04,1.09,0,0.75,0.085,6.03,0.52,0.009,1.66,0.94,0.05,0.06,0.01,No
0.08,22.02,0.08,1.08,0.04,0.37,0.07,0.09,1.44,-0.13,0,0.154,2.76,2.03,0.007,5.73,6.71,0.01,0,0.05,No
0.05,11.62,0.03,1.31,0.001,5.98,0.32,1.63,0.75,0.95,0.95,0.162,14.05,1.22,0.001,1.12,0.05,0.06,0.02,0.05,No
0.13,12.22,0.58,4.18,0.1,4,0.07,1.89,0.17,0.66,0.66,0.124,16.63,2.02,0.009,19.98,3.75,0.07,0.32,0.02,No
0,2.78,0.08,0.73,0.05,0.27,0.08,0.01,1.17,0.43,0,0.091,14.95,1.02,0.009,12.74,0.54,0.03,0.04,0.04,No
